id,anomalous_pix_perc,cloud_cover,origin_x,origin_y,acquired,strip_id\n
20191023_145732_0f2a,0.01,0,335598,4125732,2019-10-23T14:57:32.594964Z,2776358
20191027_145547_0f44,0.01,0,319089,4140453,2019-10-27T14:55:47.198187Z,2786360
20191027_161621_1027,0,0.01,366264,4111956,2019-10-27T16:16:21.22011Z,2786478
20191027_162026_1034,0,0,321951,4124754,2019-10-27T16:20:26.007738Z,2786863
20170915_160505_103b,0.01,0,256386,4436979,2017-09-15T16:05:05.812804Z,756571
20170915_165514_0f2e,0,0,244935,4422231,2017-09-15T16:55:14.426841Z,756670
20170916_160900_0e20,0.09,0.17,741984,4435107,2017-09-16T16:09:00.1882Z,759354
20170916_160901_0e20,0.09,0.16,740625,4427808,2017-09-16T16:09:01.230447Z,759354
20170923_165227_0f4f,0.12,0.22,273288,4433457,2017-09-23T16:52:27.352111Z,781071
20170923_165355_100d,0.14,0.25,243759,4445781,2017-09-23T16:53:55.97186Z,782372
20170924_160355_101b,0,0,264237,4449132,2017-09-24T16:03:55.580769Z,785249
20170925_160608_0f3f,0,0,737925,4442082,2017-09-25T16:06:08.339897Z,784895
20170925_160609_0f3f,0,0,736512,4434573,2017-09-25T16:06:09.400011Z,784895
20170928_165205_104d,0,0,256947,4434540,2017-09-28T16:52:05.984875Z,795648
20170928_165345_104f,0,0,245607,4423437,2017-09-28T16:53:45.577075Z,795810
20170928_165346_104f,0,0,244395,4430442,2017-09-28T16:53:46.564184Z,795810
20170928_165348_104f,0,0,241986,4444494,2017-09-28T16:53:48.538402Z,795810
20170929_165245_0f49,0,0,248559,4438527,2017-09-29T16:52:45.43987Z,798874
20171008_181905_1_0c43,0,0,244272,4454208,2017-10-08T18:19:05.939242Z,821705
20171008_181907_0c43,0,0,252537,4460247,2017-10-08T18:19:07.39958Z,821705
20171013_165239_104c,0,0,733587,4421778,2017-10-13T16:52:39.636645Z,834865
20171016_160408_1004,0,0,256524,4455963,2017-10-16T16:04:08.580176Z,842257
20171016_160410_1004,0,0,254346,4441368,2017-10-16T16:04:10.676566Z,842257
20171016_160412_1004,0,0,249084,4426722,2017-10-16T16:04:12.772956Z,842257
20171017_160519_0f42,0,0,236865,4446120,2017-10-17T16:05:19.700757Z,844576
20171017_160522_0f42,0,0,231456,4425096,2017-10-17T16:05:22.819794Z,844576
20171018_160438_0f35,0,0,268530,4448430,2017-10-18T16:04:38.458161Z,847591
20171018_160440_0f35,0,0,264708,4434078,2017-10-18T16:04:40.536989Z,847591
20171018_160441_0f35,0,0,262968,4426902,2017-10-18T16:04:41.576403Z,847591
20171018_160659_1003,0,0,730812,4427769,2017-10-18T16:06:59.508166Z,847226
20171019_160534_103e,0,0,253929,4438659,2017-10-19T16:05:34.416167Z,850085
20171019_160535_103e,0,0,252066,4431381,2017-10-19T16:05:35.471528Z,850085
20171023_181442_1_0d06,0,0.16,242463,4462563,2017-10-23T18:14:42.747625Z,859615
20171026_160408_0f42,0,0,276567,4447410,2017-10-26T16:04:08.605509Z,866610
20171026_164949_1_1050,0,0,233901,4451466,2017-10-26T16:49:49.994347Z,866951
20171026_164950_1050,0,0,232737,4458414,2017-10-26T16:49:50.96316Z,866951
20171029_164748_0f2a,0,0.01,267750,4432518,2017-10-29T16:47:48.365416Z,873584
20171031_164912_0f46,0,0.03,237111,4426743,2017-10-31T16:49:12.605407Z,878658
20171031_164913_0f46,0,0.03,235902,4433718,2017-10-31T16:49:13.588398Z,878658
20180920_161233_1105,0,0,243360,4444137,2018-09-20T16:12:33.211763Z,1711792
20180920_161943_101f,0,0,729570,4446717,2018-09-20T16:19:43.92787Z,1711801
20180922_160005_104d,0,0,232509,4436772,2018-09-22T16:00:05.239237Z,1716477
20180923_155859_0f2d,0,0,248667,4438713,2018-09-23T15:58:59.773747Z,1718733
20180923_161658_0e2f,0,0,241725,4431342,2018-09-23T16:16:58.625995Z,1719014
20180923_161659_0e2f,0,0,239826,4423866,2018-09-23T16:16:59.702359Z,1719014
20180926_155919_0f49,0,0,232260,4429110,2018-09-26T15:59:19.212887Z,1725650
20180930_161808_1038,0.01,0,264573,4446546,2018-09-30T16:18:08.019694Z,1734967
20180930_161953_1034,0,0,738387,4441953,2018-09-30T16:19:53.34101Z,1734970
20181003_161841_102c,0,0.07,237369,4436736,2018-10-03T16:18:41.076794Z,1742189
20181008_155659_1054,0,0.01,249825,4448511,2018-10-08T15:56:59.103335Z,1754457
20181008_162020_1012,0,0,729894,4427235,2018-10-08T16:20:20.753179Z,1753884
20181016_161808_1024,0,0,254457,4446846,2018-10-16T16:18:08.998007Z,1771457
20181017_161906_102e,0,0,255777,4450794,2018-10-17T16:19:06.596227Z,1774078
20181017_161909_102e,0,0,250323,4428876,2018-10-17T16:19:09.757684Z,1774078
20181020_161815_1002,0,0,260841,4456689,2018-10-20T16:18:15.166141Z,1778939
20181020_161819_1002,0,0,253389,4427229,2018-10-20T16:18:19.41969Z,1778939
20181020_161945_1025,0,0,734571,4441560,2018-10-20T16:19:45.514376Z,1778942
20181020_161946_1025,0,0,733182,4434150,2018-10-20T16:19:46.578157Z,1778942
20181021_161900_1038,0.01,0,259311,4457811,2018-10-21T16:19:00.87372Z,1781437
20181021_161903_1038,0.01,0,255549,4443237,2018-10-21T16:19:03.000756Z,1781437
20181022_155418_0f3d,0,0,262356,4448997,2018-10-22T15:54:18.620009Z,1784778
20181022_161859_101b,0,0,256881,4448943,2018-10-22T16:18:59.069623Z,1783976
20181022_162103_0f43,0,0.02,739782,4445766,2018-10-22T16:21:03.207439Z,1783978
20181023_155538_1_1050,0,0,742227,4425531,2018-10-23T15:55:38.033366Z,1786636
20181023_161804_1035,0,0,266748,4452570,2018-10-23T16:18:04.394583Z,1786731
20181023_161808_1035,0,0,259227,4423233,2018-10-23T16:18:08.640268Z,1786731
20181024_155414_0f1a,0.01,0.02,247872,4423977,2018-10-24T15:54:14.170659Z,1789151
20181024_161934_102c,0,0,238089,4458648,2018-10-24T16:19:34.943612Z,1789384
20181028_161830_1003,0,0.01,256965,4433517,2018-10-28T16:18:30.96086Z,1799728
20181029_155333_0f49,0,0.02,251688,4432653,2018-10-29T15:53:33.769145Z,1802194
20181029_155336_0f49,0,0,248094,4453095,2018-10-29T15:53:36.654826Z,1802194
20181029_155451_103f,0,0,737175,4430568,2018-10-29T15:54:51.617586Z,1802195
20181029_162037_1012,0,0,739749,4456245,2018-10-29T16:20:37.169472Z,1802266
20181029_162040_1012,0,0.01,735639,4433946,2018-10-29T16:20:40.349803Z,1802266
20190918_162933_1008,0,0,735087,4459998,2019-09-18T16:29:33.165142Z,2685891
20190923_162722_103e,0.01,0,244473,4436598,2019-09-23T16:27:22.796056Z,2698976
20190924_162551_101e,0,0.01,257889,4448466,2019-09-24T16:25:51.480277Z,2701044
20190924_162808_1011,0.01,0.01,235056,4455066,2019-09-24T16:28:08.215797Z,2701233
20190924_162809_1011,0,0.14,233112,4447812,2019-09-24T16:28:09.258605Z,2701233
20190928_162719_101e,0,0.19,241002,4429374,2019-09-28T16:27:19.712237Z,2711108
20190930_161518_0e26,0,0.22,250386,4449672,2019-09-30T16:15:18.456993Z,2715739
20190930_162637_1035,0,0,733827,4460289,2019-09-30T16:26:37.887125Z,2715937
20191001_162548_0f35,0.01,0,264525,4432734,2019-10-01T16:25:48.076674Z,2718167
20191001_162549_0f35,0.01,0,262749,4425507,2019-10-01T16:25:49.109521Z,2718167
20191001_162848_1003,0,0.17,738828,4458903,2019-10-01T16:28:48.5086Z,2718360
20191006_162740_1038,0.01,0.01,268326,4439922,2019-10-06T16:27:40.786253Z,2730703
20191006_162742_1038,0.01,0.05,264672,4425528,2019-10-06T16:27:42.851947Z,2730703
20191006_164344_56_1065,0,0.08,254115,4445802,2019-10-06T16:43:44.565132Z,2731329
20191007_150056_1049,0.01,0,246030,4441035,2019-10-07T15:00:56.066732Z,2733466
20191007_161956_0e3a,0,0,739227,4450563,2019-10-07T16:19:56.200927Z,2733151
20191007_161957_0e3a,0,0,737709,4443123,2019-10-07T16:19:57.250027Z,2733151
20191007_161958_0e3a,0,0,736215,4435752,2019-10-07T16:19:58.298603Z,2733151
20191008_145909_0f2b,0.01,0,268008,4454832,2019-10-08T14:59:09.607911Z,2735850
20191008_150345_0f49,0,0,736245,4442703,2019-10-08T15:03:45.879444Z,2735861
20191012_162657_0f15,0,0,237837,4459968,2019-10-12T16:26:57.524Z,2745026
20191013_162418_1009,0.01,0,269778,4442595,2019-10-13T16:24:18.689275Z,2747410
20191014_145954_0f44,0.01,0,272685,4447824,2019-10-14T14:59:54.694304Z,2750125
20191014_162337_1039,0,0,267366,4423551,2019-10-14T16:23:37.277145Z,2750290
20191014_162732_100a,0,0,736734,4437606,2019-10-14T16:27:32.536331Z,2750929
20191017_164226_16_1057,0,0.11,260787,4463445,2019-10-17T16:42:26.169991Z,2758795
20191018_145858_1052,0.01,0.1,233820,4423317,2019-10-18T14:58:58.260575Z,2761227
20191018_164116_72_105e,0,0.16,266319,4436928,2019-10-18T16:41:16.728502Z,2761325
20191019_164338_94_106a,0,0.13,232326,4435590,2019-10-19T16:43:38.942931Z,2764900
20191020_162703_0f31,0,0.03,734511,4425030,2019-10-20T16:27:03.456705Z,2768882
20191020_163041_1105,0,0.05,278496,4437966,2019-10-20T16:30:41.928183Z,2767191
20191027_145628_0f44,0.01,0,264654,4431018,2019-10-27T14:56:28.171294Z,2786360
20191027_145630_0f44,0.01,0,262317,4444233,2019-10-27T14:56:30.033565Z,2786360
20191027_162716_1013,0,0,261222,4432515,2019-10-27T16:27:16.857647Z,2786763
20191027_162717_1013,0.01,0,259335,4425360,2019-10-27T16:27:17.893116Z,2786763
20170915_165833_0f32,0,0,682056,4363635,2017-09-15T16:58:33.652381Z,757950
20170915_170020_0f36,0.01,0.01,681960,4310976,2017-09-15T17:00:20.17216Z,756983
20170915_170023_1_0f36,0,0,677484,4330974,2017-09-15T17:00:23.034601Z,756983
20170915_170027_0f36,0,0,669753,4364277,2017-09-15T17:00:27.805336Z,756983
20170916_165801_1049,0.11,0.17,709464,4317090,2017-09-16T16:58:01.928452Z,759373
20170916_165804_1049,0.09,0.17,704700,4337352,2017-09-16T16:58:04.818736Z,759373
20170916_165814_1048,0.1,0.18,706707,4327701,2017-09-16T16:58:14.096646Z,761116
20170916_165815_1048,0.1,0.19,705093,4334583,2017-09-16T16:58:15.07468Z,761116
20170920_160555_0f42,0,0,687729,4346025,2017-09-20T16:05:55.456867Z,771289
20170920_165813_0f24,0,0,705636,4313295,2017-09-20T16:58:13.361308Z,771542
20170925_165748_1020,0,0,697635,4339683,2017-09-25T16:57:48.175794Z,784976
20170928_165819_1054,0,0,659004,4360014,2017-09-28T16:58:19.709951Z,794575
20170930_165730_0f2e,0.01,0.01,686088,4306137,2017-09-30T16:57:30.779591Z,801107
20170930_165733_0f2e,0,0,681333,4326819,2017-09-30T16:57:33.711854Z,801107
20170930_165740_0f2e,0,0,670248,4374579,2017-09-30T16:57:40.553801Z,801107
20171001_165708_104e,0,0.01,685791,4307769,2017-10-01T16:57:08.58145Z,802891
20171001_211046_0c59,0.01,0.12,696909,4330095,2017-10-01T21:10:46.615308Z,803363
20171002_165658_0f4b,0,0.05,684993,4316625,2017-10-02T16:56:58.193677Z,807015
20171002_165700_0f4b,0,0.01,681162,4330833,2017-10-02T16:57:00.139197Z,807015
20171002_165703_0f4b,0,0.02,676611,4351485,2017-10-02T16:57:03.057477Z,807015
20171008_160953_0f12,0,0,682305,4320051,2017-10-08T16:09:53.339948Z,821514
20171014_165347_0f2d,0.03,0.11,717195,4330743,2017-10-14T16:53:47.794915Z,837498
20171017_142246_1_0c37,0,0.08,694767,4317363,2017-10-17T14:22:46.826917Z,844418
20171018_160716_1003,0,0,708195,4310274,2017-10-18T16:07:16.267558Z,847226
20171020_160842_102e,0,0.07,700248,4342122,2017-10-20T16:08:42.628814Z,852088
20171020_160845_102e,0,0.12,695943,4320312,2017-10-20T16:08:45.722477Z,852088
20171020_160846_102e,0,0.09,694479,4313001,2017-10-20T16:08:46.753698Z,852088
20171021_160828_103d,0,0.1,686487,4348020,2017-10-21T16:08:28.30193Z,855055
20171023_165328_1053,0,0,694776,4351575,2017-10-23T16:53:28.339241Z,859581
20171023_165331_1053,0,0.05,690174,4372080,2017-10-23T16:53:31.267271Z,859581
20171025_165339_104c,0,0,688491,4341915,2017-10-25T16:53:39.826868Z,864310
20171025_165341_104c,0,0,685206,4355775,2017-10-25T16:53:41.795778Z,864310
20171026_160743_1022,0,0,695193,4339035,2017-10-26T16:07:43.983759Z,866653
20171026_165336_1053,0,0,689097,4316688,2017-10-26T16:53:36.475339Z,866622
20171029_165209_1052,0,0,711327,4314489,2017-10-29T16:52:09.268824Z,873689
20180930_162126_1044,0,0,689562,4354458,2018-09-30T16:21:26.093722Z,1734973
20180930_162128_1044,0,0,686715,4339635,2018-09-30T16:21:28.200312Z,1734973
20181001_160114_1052,0,0.03,711162,4315659,2018-10-01T16:01:14.477481Z,1738112
20181001_160122_1052,0,0.01,698442,4368870,2018-10-01T16:01:22.066025Z,1738112
20181003_161748_0e20,0.01,0.07,703170,4363521,2018-10-03T16:17:48.922491Z,1742356
20181003_161749_0e20,0.01,0.06,701733,4356126,2018-10-03T16:17:49.965824Z,1742356
20181006_162105_1014,0,0.12,688818,4309119,2018-10-06T16:21:05.214972Z,1749166
20181008_162037_1012,0,0,707427,4308921,2018-10-08T16:20:37.632631Z,1753884
20181008_162159_101e,0,0,684330,4368414,2018-10-08T16:21:59.1329Z,1754053
20181008_162203_101e,0,0.02,678585,4338879,2018-10-08T16:22:03.353418Z,1754053
20181011_160136_0f46,0,0.03,670218,4355967,2018-10-11T16:01:36.103082Z,1761159
20181011_160137_0f46,0,0.01,668613,4362699,2018-10-11T16:01:37.051519Z,1761159
20181011_160137_1_0f46,0,0.02,667032,4369368,2018-10-11T16:01:37.999956Z,1761159
20181017_155958_1048,0,0,690183,4318650,2018-10-17T15:59:58.408301Z,1773062
20181020_155901_1051,0,0,700722,4313478,2018-10-20T15:59:01.124194Z,1779408
20181020_162158_1005,0,0,689295,4353597,2018-10-20T16:21:58.753113Z,1778945
20181020_162203_1005,0,0,683556,4323798,2018-10-20T16:22:03.002467Z,1778945
20181021_162225_1044,0,0,678468,4326750,2018-10-21T16:22:25.952315Z,1781443
20181022_155932_0f46,0,0.01,683313,4338234,2018-10-22T15:59:32.354732Z,1783926
20181022_162153_103b,0,0.01,689466,4341210,2018-10-22T16:21:53.713893Z,1784136
20181023_155804_1052,0,0,710682,4311633,2018-10-23T15:58:04.996063Z,1786491
20181023_155809_1052,0,0.01,702771,4345206,2018-10-23T15:58:09.778618Z,1786491
20181023_162226_1008,0,0,689832,4363326,2018-10-23T16:22:26.44803Z,1786564
20181023_162228_1008,0,0.01,686892,4348467,2018-10-23T16:22:28.57192Z,1786564
20181024_161851_0e20,0.01,0.19,686559,4370238,2018-10-24T16:18:51.199715Z,1789204
20181024_161853_0e20,0.01,0.12,683826,4355856,2018-10-24T16:18:53.259118Z,1789204
20181024_162300_1002,0,0.07,660144,4375881,2018-10-24T16:23:00.536725Z,1789209
20181028_162034_1001,0,0,701256,4361379,2018-10-28T16:20:34.008502Z,1799729
20181028_162038_1001,0,0,695538,4331754,2018-10-28T16:20:38.238458Z,1799729
20181028_162040_1001,0,0,692733,4316934,2018-10-28T16:20:40.35396Z,1799729
20181028_162133_1029,0,0,676308,4356936,2018-10-28T16:21:33.225601Z,1800116
20181028_162136_1029,0,0,671895,4334907,2018-10-28T16:21:36.384961Z,1800116
20181029_162056_1012,0,0,714489,4322541,2018-10-29T16:20:56.249887Z,1802266
20181029_162222_101e,0,0,683148,4315146,2018-10-29T16:22:22.045254Z,1802428
20181030_162316_0f34,0,0.18,686748,4348668,2018-10-30T16:23:16.901446Z,1805252
20190930_150648_1_0f2b,0.01,0.17,676710,4360605,2019-09-30T15:06:48.004162Z,2715819
20191001_150521_1054,0,0,696327,4348218,2019-10-01T15:05:21.752695Z,2718515
20191001_150522_1054,0,0,694725,4354839,2019-10-01T15:05:22.700083Z,2718515
20191001_163005_103e,0.01,0,689856,4362474,2019-10-01T16:30:05.734337Z,2718173
20191004_162805_1035,0,0,683592,4314114,2019-10-04T16:28:05.269273Z,2725723
20191004_164838_74_1063,0,0.11,652581,4374777,2019-10-04T16:48:38.744217Z,2725867
20191007_162015_0e3a,0,0,713748,4318434,2019-10-07T16:20:15.078965Z,2733151
20191007_162613_1006,0,0,703308,4310565,2019-10-07T16:26:13.582652Z,2733163
20191007_163122_0f52,0.01,0,684162,4359339,2019-10-07T16:31:22.623912Z,2733175
20191008_150841_0f2e,0.01,0,683769,4337130,2019-10-08T15:08:41.1643Z,2736002
20191008_150842_0f2e,0.01,0,682233,4343892,2019-10-08T15:08:42.12378Z,2736002
20191008_150843_0f2e,0.01,0,680757,4350615,2019-10-08T15:08:43.08326Z,2736002
20191009_164723_68_106d,0,0.03,682722,4379241,2019-10-09T16:47:23.68874Z,2738510
20191012_163000_1035,0,0,652002,4367664,2019-10-12T16:30:00.931633Z,2745044
20191012_164619_76_105d,0,0.03,695100,4356522,2019-10-12T16:46:19.764295Z,2745075
20191013_162951_0f35,0,0,706539,4340496,2019-10-13T16:29:51.117667Z,2747669
20191013_162953_0f35,0.01,0,703704,4325970,2019-10-13T16:29:53.182313Z,2747669
20191014_162751_100a,0,0,712467,4307067,2019-10-14T16:27:51.114476Z,2750929
20191014_163002_1038,0.01,0,701112,4341987,2019-10-14T16:30:02.438651Z,2750315
20191014_163003_1038,0,0,699729,4334802,2019-10-14T16:30:03.469925Z,2750315
20191017_150620_104e,0.01,0,694593,4330974,2019-10-17T15:06:20.481183Z,2758888
20191017_150624_104e,0.01,0,688548,4357311,2019-10-17T15:06:24.221978Z,2758888
20191017_162716_100c,0,0,704241,4311762,2019-10-17T16:27:16.723474Z,2759105
20191018_164415_95_105c,0,0.16,699939,4367367,2019-10-18T16:44:15.951389Z,2761622
20191018_164420_91_105c,0,0.18,693396,4333296,2019-10-18T16:44:20.912202Z,2761622
20191019_150539_1_0f44,0.01,0.14,674130,4329897,2019-10-19T15:05:39.029227Z,2764022
20191021_163207_0f35,0,0,664029,4369599,2019-10-21T16:32:07.846894Z,2770298
20191022_150514_0f46,0,0.02,655662,4370877,2019-10-22T15:05:14.502789Z,2772452
20191022_162957_100a,0,0,690411,4338354,2019-10-22T16:29:57.778058Z,2773085
20191022_162959_100a,0,0,687624,4323885,2019-10-22T16:29:59.843752Z,2773085
20191023_162732_1004,0,0,711894,4308624,2019-10-23T16:27:32.872342Z,2775612
20191023_163100_1006,0,0.2,699306,4370916,2019-10-23T16:31:00.808395Z,2775371
20191023_163107_1006,0,0.02,690759,4327359,2019-10-23T16:31:07.008625Z,2775371
20191023_164809_55_106a,0,0.13,669393,4343265,2019-10-23T16:48:09.553296Z,2775756
20191027_162832_1004,0,0,700182,4372113,2019-10-27T16:28:32.961108Z,2786770
20170916_165835_1049,0,0,654207,4553322,2017-09-16T16:58:35.648432Z,759373
20170916_165839_1049,0,0.04,647949,4580262,2017-09-16T16:58:39.502144Z,759373
20170916_165847_1048,0,0.03,652323,4560768,2017-09-16T16:58:47.349802Z,761116
20170916_165850_1048,0,0.03,647307,4581195,2017-09-16T16:58:50.283904Z,761116
20170920_165704_0f1a,0,0,659622,4565571,2017-09-20T16:57:04.138752Z,771221
20170920_165847_0f24,0,0,649992,4553358,2017-09-20T16:58:47.646608Z,771542
20170923_165628_101c,0,0,675384,4564566,2017-09-23T16:56:28.891221Z,779494
20170923_165650_1043,0,0,665817,4575006,2017-09-23T16:56:50.02284Z,779530
20170923_165651_1043,0,0,662595,4588782,2017-09-23T16:56:51.98579Z,779530
20170925_165441_104e,0,0,710784,4563588,2017-09-25T16:54:41.61714Z,784975
20170930_161205_0e14,0.01,0.18,683118,4570566,2017-09-30T16:12:05.476203Z,800268
20171002_165452_0f49,0,0.08,687741,4551054,2017-10-02T16:54:52.667616Z,805800
20171002_215954_0c45,0.01,0.03,660819,4561350,2017-10-02T21:59:54.755359Z,807224
20171002_220000_1_0c45,0.01,0.07,690699,4584576,2017-10-02T22:00:00.16679Z,807224
20171002_220001_0c45,0.01,0.05,699192,4591131,2017-10-02T22:00:01.712913Z,807224
20171004_161551_0e20,0.01,0.18,648762,4568613,2017-10-04T16:15:51.607513Z,813220
20171009_160722_1003,0,0,689271,4565094,2017-10-09T16:07:22.374714Z,824220
20171009_160845_1001,0,0,668514,4567233,2017-10-09T16:08:45.716493Z,824161
20171009_161436_0e14,0.01,0,638520,4589082,2017-10-09T16:14:36.50708Z,824432
20171009_161438_0e14,0.01,0,635421,4574322,2017-10-09T16:14:38.60415Z,824432
20171013_165301_104c,0,0.05,697464,4572936,2017-10-13T16:53:01.293335Z,834865
20171013_165424_0f4d,0,0.19,669972,4576482,2017-10-13T16:54:24.904876Z,835912
20171013_165425_0f4d,0,0.13,668292,4583280,2017-10-13T16:54:25.882143Z,835912
20171017_160835_0f12,0,0,707535,4572990,2017-10-17T16:08:35.107289Z,845212
20171017_165504_0f2d,0,0,636957,4572384,2017-10-17T16:55:04.450307Z,844546
20171019_161216_100a,0,0,647106,4579887,2017-10-19T16:12:16.020865Z,849582
20171020_161129_1006,0,0,672264,4551642,2017-10-20T16:11:29.82456Z,852007
20171020_165336_1053,0,0,660663,4564854,2017-10-20T16:53:36.570135Z,851999
20171025_161211_101b,0,0,643887,4562454,2017-10-25T16:12:11.256771Z,864286
20171026_165248_1052,0,0,659721,4573938,2017-10-26T16:52:48.072034Z,866762
20171026_165250_1_1052,0,0.01,656658,4587378,2017-10-26T16:52:50.00938Z,866762
20171031_160914_0f18,0,0,684687,4586307,2017-10-31T16:09:14.218225Z,878518
20171031_160917_0f18,0,0,680394,4564710,2017-10-31T16:09:17.334457Z,878518
20171031_161159_1021,0,0,638955,4567233,2017-10-31T16:11:59.161558Z,878570
20171031_164934_0f46,0,0,713256,4579053,2017-10-31T16:49:34.231209Z,878658
20180915_161854_1105,0,0,635541,4581753,2018-09-15T16:18:54.084609Z,1703762
20181008_162437_1042,0,0.13,660546,4561734,2018-10-08T16:24:37.565268Z,1753892
20181015_160014_0f4b,0,0.19,642252,4559292,2018-10-15T16:00:14.612559Z,1769384
20181015_160015_0f4b,0,0.05,640692,4565874,2018-10-15T16:00:15.544219Z,1769384
20181015_162419_0f35,0,0,661824,4586475,2018-10-15T16:24:19.148741Z,1769444
20181016_155911_0f44,0.01,0,664938,4584891,2018-10-16T15:59:11.138466Z,1771047
20181016_162430_1015,0,0,663771,4566903,2018-10-16T16:24:30.116811Z,1776236
20181017_162309_1013,0,0,697872,4589538,2018-10-17T16:23:09.75816Z,1772633
20181018_162142_0e2f,0,0,653010,4555599,2018-10-18T16:21:42.35805Z,1774701
20181020_155646_104a,0,0.01,701550,4557993,2018-10-20T15:56:46.381292Z,1779753
20181020_155647_104a,0,0.01,699915,4564695,2018-10-20T15:56:47.336021Z,1779753
20181020_155937_1051,0,0.02,640809,4568103,2018-10-20T15:59:37.397059Z,1779408
20181020_155938_1051,0,0.02,639156,4574778,2018-10-20T15:59:38.351262Z,1779408
